T(℃),P(atm),Cu(g),S(g),Fe(g),SiO2(g),Pb(g),Zn(g),MgO(g),Al2O3(g),Ni(g),Sb(g),Bi(g),CaO(g),As(g),O2(g),matte_Cu_pct,matte_Fe_pct,matte_S_pct,matte_Ni_pct,matte_Zn_pct,matte_Pb_pct,matte_As_pct,matte_mass_g,slag_Cu_pct,slag_FeO_pct,slag_SiO2_pct,slag_FeO_SiO2_ratio,slag_Al2O3_pct,slag_CaO_pct,slag_MgO_pct,slag_ZnO_pct,slag_mass_g,gas_SO2_mol,gas_S2_mol,gas_SO_mol,gas_SSO_mol,gas_SO3_mol,gas_Zn_mol,gas_PbS_mol,gas_CuS_mol,gas_Pb_mol,gas_Sb_mol,gas_As_mol,gas_mass_g
1200.0,1.0,21.858,20.827,18.303,21.004,0.003,0.18,0.466,3.66,0.013,0.168,0.013,2.936,0.009,21.0,77.356,1.6934,20.875,0.042798,0.029785,0.0013409,0.0,27.923,0.5832071192955484,32.449,48.282,0.6720724079367052,8.4581,6.785,1.0769,0.48063,43.249,0.99574,0.0010279,0.0012889,0.00029381,7.4726e-06,1.6077e-05,8.5019e-07,6.0885e-07,9.0481e-08,2.176e-07,1.2722e-08,29.995
1200.0,1.0,19.558,26.346,25.559,14.315,0.134,0.735,1.618,1.588,0.447,0.052,0.012,1.621,0.013,21.0,52.38,19.571,26.137,1.1065,0.79912,0.0061635,0.0,36.939,0.42698474107205253,45.988,33.748,1.3626881592983289,4.0019,4.063,3.0111,1.3064,38.94,0.97533,0.018723,0.0026352,0.0025639,3.5065e-06,0.00012923,4.0995e-06,8.5383e-07,1.0222e-07,1.3341e-08,1.9507e-08,31.638
1200.0,1.0,20.485,22.205,24.999,12.802,0.148,0.588,2.509,1.354,0.279,0.053,0.01,0.441,0.012,21.0,62.772,11.979,23.989,0.69488,0.55827,0.0052887,0.0,32.391,0.41224979733035155,45.86,35.719,1.283910523810857,5.2635,1.6781,3.4718,1.5391,25.469,0.98483,0.010442,0.0022884,0.0016627,4.1171e-06,0.00011686,3.4128e-06,8.8215e-07,1.1395e-07,2.2145e-08,2.5488e-08,28.104
1200.0,1.0,19.226,25.809,21.349,16.856,0.236,1.27,1.063,2.661,0.018,0.06,0.015,2.583,0.068,21.0,56.862,16.586,25.27,0.043186,1.2209,0.011506,0.0,33.413,0.34743025578307357,41.542,36.892,1.1260435866854601,5.8241,5.6533,2.3266,2.3287,45.143,0.97837,0.015833,0.002531,0.0022644,3.6737e-06,0.00021404,7.1607e-06,8.8818e-07,1.9417e-07,1.5852e-08,1.1293e-07,33.262
1200.0,1.0,18.075,33.662,23.576,12.195,0.621,2.289,0.349,1.554,0.03,0.058,0.032,0.305,0.829,21.0,39.596,28.253,28.903,0.050445,3.0567,0.024285,0.0,44.822,0.5145950394856385,43.472,35.219,1.2343337403106278,5.1275,1.0064,1.1515,3.7235,29.296,0.93556,0.049736,0.003295,0.0052248,2.5804e-06,0.0003186,1.4062e-05,8.1862e-07,2.1515e-07,6.2005e-09,2.5567e-06,37.901
1200.0,1.0,16.897,23.882,19.716,20.48,0.22,0.695,0.926,3.489,0.018,0.08,0.02,2.803,0.237,21.0,60.95,13.933,24.461,0.050543,0.56677,0.010482,0.0,27.371,0.3017688056467957,38.895,41.075,0.946926354230067,6.9977,5.6218,1.8572,1.3392,49.501,0.97913,0.014739,0.0024871,0.0021468,3.7444e-06,0.00010151,6.8088e-06,9.3228e-07,1.9136e-07,1.9335e-08,4.6952e-07,33.223
1200.0,1.0,16.877,24.371,20.094,22.569,0.162,0.728,0.63,2.531,0.018,0.053,0.015,1.502,0.181,21.0,59.36,15.116,24.822,0.052721,0.61609,0.01147,0.0,28.057,0.38272661891117477,41.933,41.578,1.0085381692241089,5.5024,3.2654,1.3696,1.493,45.549,0.97551,0.018198,0.0026168,0.00251,3.5325e-06,0.00010007,7.4659e-06,9.5659e-07,1.8883e-07,1.339e-08,3.7585e-07,33.413
1200.0,1.0,19.166,20.63,19.798,23.073,0.056,0.329,0.797,2.984,0.174,0.124,0.012,2.408,0.01,21.0,74.55,3.3095,21.465,0.59154,0.080906,0.0025541,0.0,25.35,0.4946908749737927,38.748,44.604,0.868711326338445,5.9278,4.7836,1.5833,0.75333,50.256,0.99435,0.0022839,0.0015725,0.00053433,6.1077e-06,3.1092e-05,1.6355e-06,7.1578e-07,1.1677e-07,1.0231e-07,1.1063e-08,30.186
1200.0,1.0,18.48,16.393,26.687,17.158,0.432,0.603,0.336,1.474,0.009,0.046,0.009,0.56,0.017,21.0,74.551,3.6358,21.501,0.014609,0.28494,0.0086093,0.0,24.424,0.5460011643021874,41.577,42.001,0.989905002261851,6.0644,2.304,1.3824,2.4269,24.246,0.99441,0.0025668,0.0016192,0.0005833,5.9318e-06,0.00010365,4.0996e-06,7.3672e-07,2.7609e-07,6.6855e-08,3.525e-08,21.937
1200.0,1.0,17.431,29.577,23.252,14.937,0.473,1.534,0.675,2.443,0.021,0.048,0.029,2.965,0.553,21.0,44.742,25.361,27.813,0.041569,1.9678,0.017076,0.0,38.341,0.34510321825424556,39.587,36.184,1.09404709263763,5.9181,7.1826,1.6352,2.323,40.474,0.95907,0.031263,0.0029705,0.0037345,3.0079e-06,0.0002525,1.0584e-05,8.2803e-07,2.0425e-07,8.2648e-09,1.2863e-06,35.325
1200.0,1.0,16.471,14.893,26.704,23.289,0.46,0.54,0.853,1.208,0.324,0.047,0.009,0.277,0.017,21.0,76.306,1.5487,21.009,0.93843,0.19082,0.0011593,0.0,21.208,0.7032538339506604,37.101,43.511,0.8526809312587621,6.7616,1.717,3.7172,3.1441,15.945,0.99665,0.00092986,0.0012575,0.00027265,7.6728e-06,0.00011074,7.1841e-07,5.8678e-07,8.0385e-08,1.4947e-07,4.3814e-08,20.59
1200.0,1.0,18.202,21.799,24.289,21.357,0.443,1.836,1.482,0.809,0.387,0.056,0.009,0.305,0.008,21.0,64.135,10.035,23.641,1.0388,1.1463,0.0044894,0.0,27.724,0.5300405290376686,47.187,37.197,1.268570045971449,1.513,0.57042,2.7717,3.5173,52.864,0.98551,0.0097731,0.0022516,0.0015826,4.1901e-06,0.00024589,2.7197e-06,8.864e-07,9.3868e-08,2.3506e-08,8.6858e-09,29.107
1200.0,1.0,20.906,25.808,21.849,13.793,0.592,3.296,1.771,1.553,0.094,0.078,0.01,0.584,0.003,21.0,57.245,14.367,25.033,0.17223,3.1711,0.011566,0.0,35.859,0.5323586847438676,44.863,32.215,1.3926121372031661,4.0568,1.5131,2.938,6.5131,37.54,0.98099,0.013224,0.0024228,0.001981,3.8583e-06,0.0006072,5.9509e-06,8.5812e-07,1.7657e-07,2.1115e-08,4.7578e-09,31.942
1200.0,1.0,20.703,24.061,19.603,16.77,0.749,4.117,2.02,1.575,0.001,0.098,0.01,0.705,0.001,21.0,63.154,9.9121,23.8,0.0014232,3.1196,0.012668,0.0,32.116,0.4665177335942414,41.365,35.969,1.150018071116795,3.6795,1.6379,3.2875,8.4941,42.316,0.98521,0.0093839,0.0022285,0.0015349,4.231e-06,0.00069543,6.3443e-06,8.6593e-07,2.2346e-07,3.0829e-08,1.7103e-09,31.517
1200.0,1.0,19.376,27.336,23.074,16.0,0.502,2.514,1.348,1.188,0.212,0.063,0.015,0.398,0.199,21.0,51.851,18.798,26.245,0.45239,2.6247,0.011943,0.0,36.682,0.48407709693200085,44.588,36.86,1.209658166033641,2.7368,0.91688,3.1054,4.4122,42.555,0.96749,0.024904,0.0028186,0.0031626,3.2259e-06,0.00037024,6.6849e-06,9.0824e-07,1.4454e-07,1.1594e-08,3.9954e-07,33.113
1200.0,1.0,18.139,27.152,21.708,18.673,0.393,1.519,1.161,1.451,0.126,0.08,0.024,0.924,0.533,21.0,52.082,19.577,26.284,0.29137,1.6956,0.012682,0.0,34.27,0.41927531902998116,42.745,38.897,1.0989279378872407,3.4325,2.1858,2.7465,2.7385,41.57,0.96296,0.027781,0.00289,0.0034249,3.1169e-06,0.00022716,7.729e-06,9.3469e-07,1.5822e-07,1.1864e-08,1.212e-06,34.138
1200.0,1.0,18.718,33.147,23.849,13.208,0.494,1.874,0.251,1.402,0.024,0.044,0.029,0.692,0.687,21.0,41.126,27.68,28.614,0.042198,2.4228,0.021845,0.0,44.799,0.49743535816618906,43.706,36.256,1.2054832303618712,4.4298,2.1864,0.79306,3.0623,30.685,0.94139,0.045718,0.0032364,0.0049201,2.66e-06,0.00026108,1.3239e-05,8.3361e-07,2.1127e-07,5.7884e-09,2.022e-06,37.38
1200.0,1.0,18.8,20.854,18.959,22.482,0.048,0.383,0.598,3.069,0.017,0.108,0.01,1.643,0.009,21.0,74.66,3.6806,21.489,0.0566,0.10689,0.0055273,0.0,24.841,0.5139733119016003,40.361,43.525,0.9273061458931648,6.58,3.5226,1.2821,0.93998,46.548,0.99412,0.0025884,0.0016223,0.00058684,5.9175e-06,3.8616e-05,3.5366e-06,7.3906e-07,2.3718e-07,8.6013e-08,1.0599e-08,30.808
1200.0,1.0,18.61,19.491,19.955,23.766,0.035,0.412,3.071,1.545,0.335,0.081,0.009,0.658,0.009,21.0,75.162,2.1542,21.248,1.2507,0.18098,0.0011656,0.0,24.587,0.5838022014116989,38.037,43.748,0.8694568894578039,4.962,3.1332,3.7292,2.1907,19.342,0.99591,0.0013793,0.0013873,0.00036633,6.9447e-06,8.8263e-05,7.2934e-07,6.376e-07,6.7006e-08,1.2423e-07,1.9837e-08,28.451
1200.0,1.0,21.778,25.922,24.944,8.302,0.025,0.26,0.375,2.085,0.023,0.073,0.01,0.657,0.01,21.0,55.208,18.728,25.682,0.056892,0.31239,0.010726,0.0,39.228,0.4500064253267175,46.725,32.874,1.4213360102208432,8.256,2.6015,1.4849,0.63148,24.81,0.97642,0.017668,0.0025988,0.0024561,3.5637e-06,5.2045e-05,7.3464e-06,8.8518e-07,1.8858e-07,1.6829e-08,2.3164e-08,30.474
1200.0,1.0,19.267,22.782,20.905,18.261,0.339,1.912,1.089,1.772,0.008,0.078,0.009,0.684,0.006,21.0,65.99,9.4526,23.33,0.017339,1.1998,0.0098254,0.0,28.697,0.4769894024739674,44.945,37.909,1.1856023635548287,3.6786,1.42,2.2607,4.0288,47.735,0.98656,0.0087423,0.0021909,0.0014565,4.3154e-06,0.00026969,5.8604e-06,8.8618e-07,2.1386e-07,2.9182e-08,7.9248e-09,31.111
1200.0,1.0,20.0,20.812,22.485,16.97,0.025,0.372,2.961,1.276,0.334,0.081,0.009,0.541,0.009,21.0,69.888,6.4166,22.448,0.97797,0.26536,0.0029453,0.0,28.442,0.446018486966245,44.572,39.074,1.1407073757485797,3.6932,2.0147,3.6041,1.241,25.245,0.99117,0.0050049,0.0019102,0.00096083,4.996e-06,7.4566e-05,1.8925e-06,8.164e-07,9.1275e-08,4.7201e-08,1.6711e-08,28.518
1200.0,1.0,17.903,25.809,24.695,17.315,0.036,0.132,1.279,2.29,0.392,0.041,0.014,3.181,0.02,21.0,52.662,19.958,26.122,1.1152,0.13597,0.0057905,0.0,33.667,0.34033367950241106,43.239,36.179,1.1951408275518947,4.7848,6.6465,2.6724,0.22173,47.177,0.97511,0.01908,0.0026474,0.0026001,3.4888e-06,2.1773e-05,4.0927e-06,8.612e-07,1.011e-07,1.1549e-08,2.8447e-08,32.347
1200.0,1.0,17.975,22.83,21.72,19.647,0.139,0.621,0.39,1.752,0.013,0.069,0.012,0.649,0.145,21.0,64.408,11.382,23.727,0.037344,0.42383,0.0094747,0.0,27.477,0.5158029673631981,47.927,37.655,1.2727924578409242,3.8085,1.4108,0.84778,1.3578,45.482,0.98387,0.011068,0.0023208,0.0017359,4.0517e-06,8.5565e-05,6.1391e-06,9.1676e-07,1.9911e-07,2.2872e-08,1.9052e-07,31.448
1200.0,1.0,17.234,21.276,20.652,21.711,0.037,0.186,0.702,2.638,0.009,0.067,0.013,2.736,0.016,21.0,70.046,7.3115,22.517,0.032205,0.084943,0.0074299,0.0,24.3,0.38742510308197636,42.116,41.535,1.013988202720597,5.0467,5.2342,1.343,0.39131,52.047,0.9904,0.0057923,0.0019805,0.0010717,4.8111e-06,2.2212e-05,4.8526e-06,8.4776e-07,2.1755e-07,3.6851e-08,1.8844e-08,31.062
1200.0,1.0,15.708,11.713,27.375,23.902,0.738,0.996,0.703,1.246,0.045,0.019,0.013,1.326,0.106,21.0,80.418,0.011683,19.471,0.006688,0.0032854,0.00088504,0.0,13.589,10.449464323153261,11.436,51.043,0.2240463922575084,6.8643,7.5554,4.0052,4.9638,17.546,0.99927,9.5762e-07,0.00022557,1.5695e-06,4.3e-05,4.9843e-05,2.563e-07,1.0884e-07,8.9365e-07,2.6039e-06,6.3139e-09,17.735
1200.0,1.0,18.257,27.423,22.673,17.975,0.505,2.238,0.985,1.097,0.174,0.068,0.019,0.418,0.381,21.0,50.659,19.903,26.519,0.37872,2.493,0.01299,0.0,35.331,0.512863084072961,45.097,36.527,1.2346209653133298,2.6447,1.0077,2.3747,4.0382,40.554,0.96387,0.027545,0.0028852,0.0034046,3.128e-06,0.00033555,7.4118e-06,9.093e-07,1.5238e-07,1.1086e-08,8.0448e-07,33.628
1200.0,1.0,18.077,19.003,19.313,20.792,0.041,0.158,1.187,3.067,0.125,0.124,0.01,0.645,0.01,21.0,77.322,1.3428,20.835,0.46644,0.029328,0.0016768,0.0,23.072,0.7495991844293801,35.87,45.223,0.7931804612697079,9.4749,2.2148,3.1053,0.61811,28.873,0.99648,0.00077739,0.0012024,0.00023836,8.022e-06,1.8173e-05,1.0532e-06,5.6823e-07,1.2888e-07,2.3685e-07,1.5166e-08,28.367
1200.0,1.0,20.327,31.24,27.007,9.462,0.323,1.294,1.718,0.772,0.447,0.053,0.021,0.173,0.436,21.0,44.131,25.447,27.852,0.85657,1.6759,0.0098577,0.0,45.336,0.801078228387728,50.754,24.981,2.031704095112285,2.7247,0.5938,2.1215,2.0423,26.871,0.9631,0.02842,0.0029066,0.003484,3.0999e-06,0.00022438,6.3144e-06,7.9812e-07,1.278e-07,9.4677e-09,8.069e-07,34.274
1200.0,1.0,19.508,22.123,20.401,22.693,0.166,0.603,1.041,2.896,0.369,0.162,0.019,3.105,0.206,21.0,69.294,6.7277,22.556,1.1409,0.26275,0.0027632,0.0,27.789,0.36042436228946817,40.281,41.204,0.9775992622075527,5.2583,5.6377,1.8901,1.1922,54.86,0.98992,0.0052905,0.0019356,0.001001,4.9178e-06,7.2384e-05,1.7811e-06,8.2088e-07,8.3553e-08,6.1318e-08,2.4171e-07,31.192
1200.0,1.0,18.703,10.981,30.824,14.923,0.753,0.985,2.118,0.7,0.235,0.031,0.01,0.383,0.023,21.0,80.403,0.011553,19.501,0.042604,0.0040227,0.00047281,0.0,16.795,12.082831504647425,13.132,47.55,0.27617245005257623,6.1586,3.5287,6.7263,6.259,10.56,0.99915,9.3998e-07,0.00022451,1.5477e-06,4.3193e-05,6.1381e-05,1.3526e-07,1.0832e-07,4.7602e-07,3.0701e-06,2.6439e-09,14.944
1200.0,1.0,21.826,23.995,25.681,9.598,0.139,0.475,1.949,1.705,0.212,0.058,0.01,0.405,0.012,21.0,58.218,15.731,24.978,0.50132,0.56307,0.0070359,0.0,37.276,0.37566556992102873,44.875,33.963,1.321290816476754,7.8154,1.8308,3.8167,1.224,21.551,0.9802,0.014396,0.0024738,0.0021104,3.7728e-06,0.00010273,4.6398e-06,8.8714e-07,1.3195e-07,1.8094e-08,3.1923e-08,28.467
1200.0,1.0,16.43,11.12,27.515,22.604,0.658,0.786,0.357,1.199,0.009,0.029,0.009,0.723,0.021,21.0,80.448,0.011526,19.508,0.0011491,0.0033782,0.0011093,0.0,10.595,12.47718442938011,8.9339,51.931,0.1720340451753288,9.2166,5.5576,2.7438,4.4677,13.005,0.99927,9.3666e-07,0.00022433,1.5437e-06,4.3238e-05,5.1591e-05,3.1905e-07,1.0829e-07,1.1248e-06,2.887e-06,1.8697e-09,17.661
1200.0,1.0,20.226,24.477,26.859,9.485,0.318,0.943,1.204,1.568,0.118,0.034,0.013,0.436,0.119,21.0,54.473,18.337,25.753,0.26197,1.1542,0.0097318,0.0,36.703,0.4884291900202669,47.27,31.289,1.5107545782862988,5.5417,1.5343,3.1837,2.0598,27.717,0.97668,0.017342,0.002587,0.0024223,3.5817e-06,0.00019418,6.1779e-06,8.7094e-07,1.6007e-07,1.2023e-08,2.32e-07,28.562
1200.0,1.0,20.208,18.127,24.972,16.994,0.228,0.642,4.271,0.646,0.508,0.057,0.009,0.284,0.013,21.0,74.068,2.8333,21.485,1.1752,0.43187,0.0015388,0.0,27.092,0.5638891550772241,40.757,41.235,0.9884079059051776,2.864,2.2504,3.8099,3.7914,10.158,0.99514,0.001929,0.0015081,0.00047094,6.3787e-06,0.00018273,9.5091e-07,6.829e-07,7.3873e-08,8.7461e-08,4.799e-08,24.411
1200.0,1.0,19.53,24.135,26.109,17.993,0.039,0.138,1.362,1.341,0.72,0.096,0.01,1.154,0.009,21.0,58.236,14.754,24.866,2.0312,0.10959,0.0033612,0.0,33.114,0.45936786637780413,48.68,35.362,1.3766189695152988,2.6355,2.268,2.6767,0.24729,50.141,0.98054,0.013943,0.0024545,0.0020608,3.805e-06,2.016e-05,2.321e-06,8.8089e-07,6.7066e-08,2.3121e-08,9.6098e-09,30.308
1200.0,1.0,18.049,21.719,20.308,22.914,0.065,0.541,3.133,2.106,0.302,0.055,0.013,2.878,0.017,21.0,69.182,7.0103,22.613,0.91248,0.27756,0.0033306,0.0,25.835,0.3220726521769516,38.731,42.095,0.9200855208457062,4.3558,5.9057,3.8679,1.1114,48.183,0.9904,0.0058344,0.001984,0.0010775,4.8024e-06,7.2967e-05,2.145e-06,8.3946e-07,9.5818e-08,3.3092e-08,2.3749e-08,31.264
1200.0,1.0,21.497,22.072,19.138,17.048,0.251,1.503,1.065,3.35,0.015,0.15,0.013,2.579,0.007,21.0,70.614,6.1519,22.333,0.033222,0.85931,0.0076202,0.0,30.159,0.3006674596407855,35.432,41.161,0.8608148490075557,8.0884,6.2269,2.5714,3.6103,41.299,0.99064,0.0048201,0.0018918,0.00093385,5.039e-06,0.00024602,4.6128e-06,8.1687e-07,2.267e-07,6.4204e-08,1.3411e-08,30.276
1200.0,1.0,19.796,32.868,24.822,10.109,0.568,2.256,2.688,0.575,0.338,0.06,0.031,0.193,0.796,21.0,41.401,26.335,28.391,0.58055,3.1816,0.015254,0.0,47.145,0.5712255405688728,45.931,29.851,1.5386754212589193,2.8024,0.90298,2.9871,3.4698,19.714,0.9491,0.037763,0.003098,0.0042804,2.8245e-06,0.00037547,8.6854e-06,8.0217e-07,1.525e-07,7.9164e-09,2.5786e-06,36.341
1200.0,1.0,19.199,25.787,22.545,14.726,0.021,0.216,1.619,3.089,0.108,0.046,0.016,3.948,0.022,21.0,54.527,19.094,25.803,0.3003,0.26353,0.0087793,0.0,35.048,0.2128351156614718,35.385,37.957,0.9322391126801379,7.9842,10.202,4.1196,0.38057,38.381,0.97613,0.018083,0.0026135,0.0024989,3.5415e-06,4.3395e-05,6.0646e-06,8.794e-07,1.5388e-07,1.2734e-08,4.7799e-08,32.359
1200.0,1.0,19.469,26.585,24.557,11.713,0.124,0.505,0.798,2.312,0.145,0.064,0.016,2.221,0.141,21.0,51.442,21.127,26.421,0.3579,0.63027,0.0093773,0.0,37.555,0.3399073520162136,41.667,34.998,1.1905537459283388,6.9082,6.6363,2.3844,0.95216,32.955,0.9729,0.020457,0.0026909,0.0027365,3.4169e-06,9.8149e-05,6.3536e-06,8.5639e-07,1.5157e-07,1.3813e-08,2.98e-07,31.831
1200.0,1.0,21.861,21.545,22.988,15.028,0.072,0.857,5.753,0.542,0.674,0.078,0.01,0.26,0.009,21.0,68.899,6.5913,22.61,1.2379,0.65605,0.0027091,0.0,31.642,0.3852579383604724,41.321,38.93,1.0614179296172617,5.8766,2.4482,3.8714,2.876,9.183,0.9908,0.0052149,0.0019295,0.00099074,4.942e-06,0.00018335,1.6839e-06,8.1381e-07,7.956e-08,4.4898e-08,4.6892e-08,28.533
1200.0,1.0,19.216,18.818,21.208,21.271,0.056,0.389,3.578,1.305,0.407,0.084,0.009,0.418,0.01,21.0,75.503,1.6613,21.138,1.4805,0.21125,0.0008166,0.0,25.318,0.6332117806974631,36.448,44.111,0.8262791593933486,5.1789,3.1477,3.9164,3.1146,11.312,0.99633,0.0010112,0.001284,0.00029031,7.51e-06,0.00011941,5.0342e-07,5.9342e-07,5.4017e-08,1.6431e-07,3.4026e-08,26.876
1200.0,1.0,20.186,23.728,22.913,13.789,0.269,1.444,1.268,1.981,0.187,0.096,0.01,0.602,0.007,21.0,60.999,12.916,24.339,0.47409,1.2642,0.0069159,0.0,32.666,0.447182005730659,45.839,34.525,1.3277045619116583,4.9601,1.5073,3.1748,3.1338,39.436,0.98315,0.01149,0.0023417,0.0017848,4.0095e-06,0.00025547,4.2005e-06,8.7904e-07,1.3371e-07,2.671e-08,1.0193e-08,30.359
1200.0,1.0,15.727,11.159,26.54,24.562,0.631,0.741,0.458,1.441,0.009,0.027,0.01,1.371,0.023,21.0,80.449,0.011553,19.508,0.00112,0.0025684,0.0011111,0.0,8.4139,11.253269271088126,9.4872,52.774,0.17977034145602,8.3053,7.9018,2.6394,3.6695,17.346,0.9993,9.366e-07,0.00022433,1.5436e-06,4.3241e-05,3.9224e-05,3.1959e-07,1.0829e-07,1.1267e-06,2.7983e-06,1.8537e-09,18.55
1200.0,1.0,18.08,33.966,26.72,12.68,0.548,1.962,0.703,0.524,0.391,0.045,0.029,0.099,0.741,21.0,37.921,29.493,29.196,0.71025,2.5966,0.016058,0.0,46.747,0.6263372499825285,47.689,31.58,1.5101013299556683,1.6371,0.30931,2.1964,2.8697,30.537,0.93855,0.048558,0.0032806,0.0051399,2.6084e-06,0.00027436,9.7967e-06,7.7861e-07,1.5169e-07,5.6479e-09,1.8284e-06,36.679
1200.0,1.0,17.185,27.319,26.019,14.132,0.874,2.361,0.326,1.225,0.032,0.052,0.031,0.298,0.796,21.0,47.72,22.341,27.152,0.054213,2.6514,0.01764,0.0,34.833,0.6976138765811727,47.992,31.555,1.5209000158453494,2.7353,0.6654,0.72792,3.9636,43.129,0.96009,0.030022,0.0029422,0.0036246,3.0434e-06,0.00034488,1.0094e-05,8.7535e-07,1.9877e-07,9.2898e-09,1.4014e-06,32.204
1200.0,1.0,15.771,12.086,26.903,23.492,0.644,0.755,0.55,1.702,0.009,0.018,0.012,2.001,0.026,21.0,80.435,0.011654,19.487,0.0010554,0.0021504,0.0011162,0.0,14.523,10.640423509679223,9.9242,53.023,0.18716783282726365,7.7799,9.1467,2.5139,3.2152,21.871,0.99933,9.4865e-07,0.00022505,1.5585e-06,4.3105e-05,3.2714e-05,3.225e-07,1.0861e-07,1.1298e-06,2.5395e-06,4.3965e-09,18.269
1200.0,1.0,18.899,31.289,24.557,12.17,0.661,2.209,0.396,1.589,0.091,0.079,0.032,1.071,0.777,21.0,43.317,25.613,28.067,0.15823,2.7482,0.018024,0.0,42.753,0.5269407729401077,44.368,33.204,1.3362245512588846,4.3354,2.9221,1.0804,3.471,35.482,0.95288,0.035571,0.0030581,0.0041009,2.8842e-06,0.00033231,1.0511e-05,8.276e-07,1.9015e-07,9.6153e-09,1.8345e-06,35.46
1200.0,1.0,21.64,23.524,25.539,9.603,0.028,0.366,3.247,1.181,0.485,0.082,0.01,0.553,0.01,21.0,58.425,15.038,24.873,1.1651,0.49123,0.0047848,0.0,36.957,0.2888635173666923,40.793,35.979,1.1338002723811111,9.0783,4.0473,4.1005,1.0458,12.898,0.98082,0.013657,0.0024422,0.0020292,3.8264e-06,9.161e-05,3.1782e-06,8.7903e-07,9.2795e-08,2.255e-08,4.6543e-08,28.072
1200.0,1.0,18.399,22.375,21.656,18.503,0.052,0.37,0.512,2.208,0.014,0.066,0.009,0.78,0.01,21.0,66.779,9.7275,23.228,0.044806,0.21148,0.0084625,0.0,27.182,0.4866705891397023,47.219,38.649,1.2217392429299594,4.6121,1.6293,1.0695,0.80866,47.472,0.98684,0.008779,0.0021935,0.0014613,4.3127e-06,4.6823e-05,5.5372e-06,8.9682e-07,2.0164e-07,2.6707e-08,1.2102e-08,31.219
1200.0,1.0,19.495,26.077,26.421,16.042,0.029,0.182,0.931,0.992,0.491,0.047,0.009,0.199,0.009,21.0,53.938,18.722,25.868,1.2947,0.17088,0.0057545,0.0,35.651,0.5644487099028583,50.728,35.161,1.4427348482693894,2.1743,0.43617,2.0406,0.32808,44.637,0.97214,0.021698,0.0027297,0.002859,3.363e-06,2.5588e-05,4.0275e-06,9.0948e-07,9.329e-08,1.1363e-08,1.2275e-08,31.588
1200.0,1.0,19.982,21.598,20.076,20.989,0.31,1.931,3.439,1.184,0.31,0.081,0.009,0.416,0.005,21.0,71.196,5.0161,22.144,0.71931,0.92121,0.0033742,0.0,27.66,0.5071520721224404,42.463,39.783,1.0673654576075209,2.7944,1.0726,3.7395,4.8969,37.571,0.99212,0.0041271,0.0018211,0.00083185,5.2503e-06,0.00028187,2.0274e-06,7.9262e-07,1.0768e-07,5.2806e-08,7.1617e-09,30.42
1200.0,1.0,18.343,22.546,21.066,20.499,0.016,0.27,3.102,2.382,0.303,0.053,0.015,3.39,0.02,21.0,65.175,10.216,23.477,0.9287,0.19644,0.0040228,0.0,27.963,0.2608768942623524,37.964,40.665,0.9335792450510266,5.478,7.7083,3.7791,0.5544,43.284,0.98706,0.0086219,0.0021838,0.0014418,4.3337e-06,4.4331e-05,2.6591e-06,8.7254e-07,9.7711e-08,2.4204e-08,3.3565e-08,31.35
1200.0,1.0,19.074,20.426,18.588,22.96,0.082,0.46,2.259,2.631,0.234,0.12,0.013,0.973,0.106,21.0,75.854,2.0948,21.134,0.78875,0.11077,0.0016102,0.0,24.809,0.6134319617024251,38.318,43.579,0.8792767158493769,6.0667,2.5897,3.5675,1.4301,36.834,0.99561,0.00133,0.0013745,0.00035643,7.005e-06,5.4295e-05,1.0164e-06,6.3708e-07,9.5088e-08,1.5078e-07,1.2825e-07,30.258
1200.0,1.0,20.667,21.766,19.575,19.526,0.239,1.453,1.987,2.414,0.134,0.117,0.012,1.987,0.008,21.0,71.441,5.3987,22.135,0.35156,0.66773,0.0045224,0.0,28.579,0.3715266405758614,38.783,40.779,0.9510532381863214,5.108,4.2014,3.9379,3.242,47.111,0.99186,0.0041248,0.0018206,0.00083139,5.2489e-06,0.0002034,2.7798e-06,7.9497e-07,1.4768e-07,6.3515e-08,1.0491e-08,30.442
1200.0,1.0,18.55,30.447,23.022,12.479,0.488,1.702,0.807,2.279,0.205,0.102,0.028,0.463,0.653,21.0,45.127,24.542,27.709,0.41552,2.1231,0.014145,0.0,40.44,0.45028176182822,43.752,34.643,1.2629391219005284,6.3268,1.2854,2.2403,2.8823,35.148,0.95358,0.035181,0.0030507,0.0040685,2.8953e-06,0.00025615,8.6274e-06,8.593e-07,1.5694e-07,1.0967e-08,1.6677e-06,35.794
1200.0,1.0,20.45,27.122,23.818,12.057,0.198,0.982,3.389,1.541,0.378,0.061,0.02,1.756,0.278,21.0,51.444,20.013,26.312,0.8354,1.3563,0.0075039,0.0,39.503,0.30398037948144524,38.993,34.128,1.1425515705578997,6.7612,7.3978,3.7636,1.8304,22.47,0.97346,0.019278,0.002652,0.0026181,3.471e-06,0.00021707,4.7591e-06,8.4536e-07,1.1695e-07,1.401e-08,8.1454e-07,32.249
